sentence_id,sentence,gold_label,vote_sub,vote_boi,is_tie,provider_split,sonnet_balanced__label,sonnet_skeptic__label,haiku_pattern__label,gpt_mini_balanced__label,suggested_label,override_reason,changed
36e9e5d0f757,"Some of the merchant guys obviously are also in the hyperscaler today, but there's a process, obviously, of a transition going on.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
5cd1d5e41cf5,"The one thing that I can emphasize that as we look at the difference between the Q1 and Q2 through Q4, the domestic momentum.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
cd4687bb2961,All of the enterprise ISVs who are now working on agentic systems on top of their tools platforms.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
e14507967fe2,"That's a great product, great technology, but it's been out for 20 years.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
e7bcc45b8762,We had a nominal dividend and we've been kind of growing into it as we've been growing the firm.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
e830a39f356f,We've seen improvements in sort of the rate of signings on the contract side as well.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
5bdcc95d0bf0,"However, it did ease from where it was in the first quarter of 2024.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
825b9d970a1b,"Executives - Co-Founder, CEO & Director Well, and Shyam's leading this charge, but the reason it, I think, is likely to work is because not just America but every allied nation is -- has the problem that they cannot get their military production to work.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
0b2e1de1c9fa,"Obviously, the growth number in the fourth quarter, I mean, it was certainly higher than our model.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
0d84940a9ba4,"But you're right, you can look at it, gigawatts, which is the right way to look at it instead of dollars because that's how we sell our chips to.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
849bd54ec20c,"And in spite of all the hubris noise out there on what's available, they think very long term on how they deploy the XPUs they develop with us, how they deploy in achieving better and better LLMs that they want to create.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
9c4d37335971,"So on your first question, the actions that we're taking on NIKE Direct and Digital are more aggressive.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
c30c8556cdc4,You can use 1 architecture and not worry about the changes in the workload across those 3 phases.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
a7ae8e94961c,"You can tweak your TPUs towards the -- XPU, sorry, Freudian slip, to a particular kind of workload LLM that you want.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
c9dc266406bd,"And especially in this complex trade environment, those kind of -- it's the added value as we improve our value proposition for moving things across borders and being predictive using GenAI to create value from HS classifications and so on.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
d309714f578a,"We know what we need to be spending on through the annual planning process that concluded last month, it was clear that we did need to invest some more.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
11f8a96a9d32,"Number one, to begin with, we believe design win when we know our product is produced in scale -- at scale and is actually deployed, literally deployed in production.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
399a2b1bd730,The Indian market remains largely untapped and is today a country of savers rather investors.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
d403bd98fb72,"And from our experience, I think you'll see a faster transition than, for example, when we went from Milan to Genoa.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
efc5177858c5,We're seeing macroeconomic pressures in Japan.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
0e269af65ef8,"Executives - Senior EVP & CFO And the good news is, right, we have a ton of excess capital.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
427f49056212,"I guess maybe building on the latter point that you just made, I'm curious of how you would characterize your supply chain having evolved now talking about $5-plus billion.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
669272ddca78,And we don't see any meaningful changes across different affluence levels.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
f93fcb6fc25f,"The second, as you point out, is loadings, and we are managing our capital spend and our investment with an eye on loadings to make sure that we keep those in a good place.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
50ed2b29bd0a,"Well, it means that -- first of all, that the way in which we view value is obviously no longer relevant, that the bottom of the stack somehow is where the value is lessened, and the top of the stack where we impregnate the world with AI with ontology and FDE and tribal knowledge, which is represented at this table, is actually where the value is created.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
df9e0f92da0f,"In addition, we also need to develop a rich and diverse ecosystem of IP and EDA partners who will enable our customers to seamlessly design chips using our process.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
f6725c26e1e1,"In the past, we approached AI with a traditional silicon and training-centric mindset without a cohesive silicon systems software stack and strategy.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
6e6af0de5f7d,"After a break in progress, inflation now appears back on a downward trajectory.",boilerplate,3,1,False,True,substantive,substantive,substantive,boilerplate,boilerplate,,False
3c4dafa5a0ab,"We invest first either to scale strategic growth initiatives or drive operational efficiency, and then return excess cash to our shareholders through a combination of dividends and share repurchases.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
68efdf256c65,All of these new concepts will come to the consumer in the back half of the year.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
34a8e4dd45cb,"To get the AI to actually work in an enterprise, you have to re-segment, re-concatenate the large language models in a way where the use case is thin enough that they can actually provide exact enough information.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
a4a6cd7ea257,"I think on further study relative to even comments that I did make last quarter, the impact relative to our overall mix is actually not going to be substantial at all.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
0b702b912913,But the primary challenge remains sluggish end markets.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
6beb2bbf6147,"But see, we do not focus very much on enterprise AI market, as you know well.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
82c75b4c8e3b,The subsegments that we report into are not changing.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
a759b9f34b80,"We really don't have that on the shelf, a finished good we can ship immediately.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
8fa0605e9da3,We also see opportunities to allocate more balance sheet to our markets business to drive increased profitability.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
bd16e67545e4,Blackwell has great demand for inference.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
9fe0dd4ab441,"In MedTech, we will continue to accelerate our newly launched products and expect normalized seasonality.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
1c1e5696c907,"But now that the asset cap's gone, we've got more opportunity to continue to do more with clients and that should create this good virtuous circle where they do more fee-based business with us as well.",boilerplate,3,1,False,True,substantive,substantive,substantive,boilerplate,boilerplate,,False
3d7ef2dbb11f,"And given our leadership position in China, we are seeing that as a short-term tailwind.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
732bd7ca3c77,"You see the same thing in the government, Shyam and others will talk about it, but our mission footprint, whether it's in Ukraine, Israel or in the United States government is stunning.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
bd0946bd6572,"But I think the good part is like we've been methodically sort of making investments in really all of the asset classes, FX, credit, to a lesser degree, in equities and other places, but we're getting the benefit of those investments each quarter on an incremental basis.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
f4d92f528d9d,We are at the lower end of that range today.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
30e7d0eeb03f,As we move the Intel 43 capacity into Ireland.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
4266cc806c98,"We have a long history of good integration, whether it's the integration of BGI, [ Malin ], Aperio, eFront.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
5411e4115163,"Executives - Chairman & CEO I understand the debt markets, rates came down, spreads are quite low and markets are wide open.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
55e3315388f7,And so we tempered the closures really to -- because we felt that talent could slide over into the other -- into branches that are growing but also into this new Onsite growth element because we had the talent to move.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
fc13486c3396,We knew 2024 would be a tough year as we lap the credit cost but we have a path to higher returns.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
b1551ea4b39c,"Given where inventory is in the marketplace, we expect to continue to see improvement in underlying profitability in that geography.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
e4cb2c6f492d,The industrial logic that informed our planned acquisition of GIP has only begun even clearer in the last 6 months.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
720e1e947d2b,I do not go into production as a rail customer at this point.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
9d2c93b59ee2,"One thing we've talked about a number of years ago was building our infrastructure to support signing 100 devices a day, and that was a long way away from what we were doing at the time, but that was kind of the number we had in our head.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
f5fb9f412993,"Hock, you seem to have pretty good visibility into hitting that $4 billion run rate over the medium term, perhaps.",substantive,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,substantive,,False
1a1ac8b2770d,But we expect the rate of growth of -- as we do more and more AI revenue to be so much that we get the operating leverage on our operating spending that operating margin will deliver dollars that are still high level of growth from what it has been.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
b674cd70d249,So Running and Core are the 2 areas where we're most optimistic that we see momentum building from an innovation and a newness perspective.,boilerplate,3,1,False,True,substantive,substantive,substantive,boilerplate,boilerplate,,False
c14dbbfec902,"I think, Dave, you might have mentioned client flat to down in September.",boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
09434d2446b4,"While we added innovation across our 5 key fields of play this quarter, it's not enough to offset the continued headwinds of our classic franchises.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
e7cb9c37b7e4,"Question Analysts - Analyst Clearly, the way the stock has reacted, the message from your shareholders has been an embrace of Wells Fargo was more than a remediation story, and thinking about the return improvement even beyond the asset cap resolution and the consent order.",boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
0bd4e250973e,"I mean obviously, we thought Q1 would be a trough and it turned out to be better.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
64368cc73849,"AIP is the AI-powered operating system for the enterprise, not a Q&A bot, not an agent framework, not a way to dabble, but a way to deliver.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
fc8c3951b651,Companies are using Omniverse to digitalize their workflows.,boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
eb5e5e3ac3a3,We think the CD mix has probably peaked.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
319a5864c2ca,"And as we go into the second half of the year, we're engaging deeply with our customers today, our OEM partners, and we just see strength across the board, right?",boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
54001e3ce7df,We actually don't disclose the [ MFA ] sales at this point in time.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
afa5262a15dd,"As we spoke in January, we believe the planned combination of BlackRock's infrastructure platform with GIP will provide clients with access to market-leading investments and operating expertise across infrastructure private markets.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
0bb463330f69,"Elliot, maybe could you help elaborate on some of the early wins under your belt that you cited notably the return to growth in North America and the material acceleration in running.",boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
2a9442708674,We anticipate some improvement in the pricing environment skewed toward the second half of the fiscal year.,substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
991fb5121fc1,"Just to make it easier, as Dan indicated, for the branches to get product faster, helps customer service, helps us grow.",boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
c0d537feaa4f,"What the creation of public benchmarks did to drive stock markets, especially visible through iShares, we believe the combination of BlackRock with Preqin can do for private markets.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
1098bb01fa5e,"And then maybe the second quick question for either you or Charlie is, given that Broadcom's TPU, XPU programs from a performance complexity IP perspective are 12 to 18 months ahead of any of these COT programs, how does the Broadcom team widen this gap further?",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
1f0f93995498,"So in terms of 14A, realistically in terms of, I call it, the risk production in the later part of 2027 and real production, volume production in 2028.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
2f0196f99c5b,"On supply constraints, is it a multitude of componentry that's causing this or is it specifically CoWoS, HBM?",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
932809fbc259,"Executives - Former Executive VP & CFO If you look -- if the question is about green shoots, I don't have a lot of green shoots for you on the macro side.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
a8adc25a0d6c,"In addition to our Q1 outlook, we remain committed to being transparent and resuming our full year outlook for adjusted EPS, effective tax rate and capital returns as visibility improves.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
eff28a46ed07,"That differentiation is built on more than a decade of deep technical investments, technologies like the Ontology, OSDK, the primitives that we have that permeate the platform, security, functions on objects, actions, write-back, machinery, automations, and a deep product pipeline that really is focused on addressing this very problem on this transition from prototyping to production.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
d968f269640e,"Question Analysts - MD, Head of U.S. Large-Cap Bank Research & Senior bank Analyst I was just wondering what you're going to do about the Lead Independent Director, who I guess is no longer on your Board, Bayo, I guess, his firm got purchased and now you need to get a new lead director.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
a999ae5389ef,"We continue to be a trusted adviser to our clients, to be an employer of choice for our people and to generate mid-teens returns through the cycle and strong total shareholder return.",boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
daa28747ca57,"Question Analysts - Former Senior Analyst of US Large-Cap Banks Jeremy, could you give a little more color on what's baked into the loan loss reserve in terms of kind of weighted average assumptions?",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
18e340c8de9b,We are expanding our loan product offerings in line with client demand.,boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
732770e8592b,I will now comment on business sales performance in the quarter with a focus on the 6 areas Joaquin discussed that will drive significant growth for the enterprise.,boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
ee9cdd80d1a3,"And it would be helpful if you could touch upon the outlook for your EP business, which is growing below market.",boilerplate,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,boilerplate,,False
a21e44fd1756,"What do you think is the SAM in 2024, so we can get a baseline view of what your $12.2 billion in sales represent?",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
469d2d450444,"Question Analysts - Senior MD & Semiconductor Research Analyst I'm curious, how are you thinking about the move to disaggregate prefill and decode from the GPU ecosystem and the impact to custom silicon demand?",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
2c25277fdb30,"Hock, good to see the positive growth inflection quarter-over-quarter, year-over-year growth rates in your AI business.",substantive,1,3,False,True,boilerplate,boilerplate,boilerplate,substantive,substantive,,False
1ff45aa14aa2,"Question Analysts - Former Managing Director The $60 billion to $90 billion SAM forecast for fiscal '27, Hock, I'm curious if you guys have a view on the TAM.",substantive,3,1,False,True,substantive,substantive,substantive,boilerplate,substantive,,False
5c9648ac032a,"We've actually deployed a lot of capital, some of those almost have been paid off, some of it's done.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
3b32e9187f8b,"We continue to maintain solid liquidity, but despite meaningful capital spending offsets.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
6af2b14e9712,"And what that is, is in Argentina, we have capital there.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
a091133c17ab,"All that means is the deficits are probably going to be rising or a need to do -- as they build out infrastructure, a need for more public, private is more realistic.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
3153064e7f96,And I would just throw out -- we've made several leadership changes during the quarter.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
afdb34ca2d2a,NVIDIA's networking footprint is much bigger than before.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
7537a44f3d83,There was also some changes that we talked about on some pay programs we were making.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
848018e46691,Executives - Chairman & CEO I just would also say it may not be deposits.,substantive,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,3x_boi_no_metric,True
94e5f6e77c5d,"But I'm talking about scaling up in a rack, in a cluster domain.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
c95054029a47,We are going to accelerate the Win Now actions by activating our Sport Offense that I've spent some time speaking to.,boilerplate,1,3,False,False,boilerplate,boilerplate,substantive,boilerplate,boilerplate,,False
cc6b6cfc2162,"Thanks to the strength of our Onsite program, there's a subset of this group that has grown even faster.",boilerplate,3,1,False,False,substantive,boilerplate,substantive,substantive,boilerplate,,False
17dc2718ec6d,So it's almost a dishonest disclosure of these numbers.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
29adc88da363,"And we started doing that probably 5, 6 years later, and we've been doing that for many years In 2020 and 2021 because of COVID, we had to shut down the event.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
35cf82e6bd1c,That our ecosystem partners the world-leading IT companies used to help companies customize AI models and build bespoke AI applications.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
45f096d449ba,"So yes, the answer is from a domestic priority perspective, that is where you will see the majority of the health care.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
e59eaf874875,NVIDIA NIMs accelerate and simplify model deployment.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
2bb1516f3fba,"This is about sort of TCO for sort of the customer environment and sort of our performance and our performance per watt, our leadership.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
3ff760e939cf,But what you saw was an incredible leaning down of our operating expenses.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
5647b40e8a43,But you need to look at the efficiency ratio on a full year basis.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
64b228d06615,"The computing demand is just a lot higher, and so if we continue to believe there's value in it, and we'll talk about that in a second, then the world will invest to produce that token.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
c6d344e2efb5,So we are continuing to onboard health care with that tool.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
a508719d5c3d,It looks like they were relatively flat.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
f853945d1b19,So we continue to see strength in Client going into the second quarter.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
093042895a4a,"I mean when you look at spreads, particularly on the commercial side, John, it's still very competitive.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
0fe192b3960c,"They do infrastructure, they do real estate, they do credit.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
3d8198fb5cc6,"Beginning with Innovative Medicine, where our results demonstrate the depth of our expertise in Oncology, Immunology and Neuroscience.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
5d4e473b0f17,"And so the more compute that they can stand online, bring online, the faster their revenues will grow.",substantive,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,substantive,,False
716762eb2123,"It comes from organizational design, global footprinting using some of our innovation hubs around the world.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
8912dddef533,We're resetting the marketplace for Converse under new leadership.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
d80ee5a9067d,"And I think some of that Mike Mayo mentioned the thing about regulation, he is right, there will be reductions in cost because rules and regulations will be modified a little bit.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
e9ed70b37f39,"This quarter, we saw growth in multiple sport dimensions, an indicator that we are gaining traction.",substantive,3,1,False,False,substantive,boilerplate,substantive,substantive,substantive,,False
393904b19a28,Liquid cooling is going to save data centers a lot of money in provisioning power and not to mention to be more energy efficient.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
5f9441da9db1,"Second thing on this slide, for me, Q3 was a quarter of profitable growth.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
70bb48da5ab7,"The only difference between now and then is we know what we know now, and that is it's going to be a little bit lower than we thought, which frankly, is a good thing because it tells me we've probably put in more substitutions in place.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
c737910457bb,"I don't know if you've dimensionalized how much was rate versus new business, but you have good core business momentum and a pipeline of one, but not yet funded.",substantive,3,1,False,False,substantive,boilerplate,substantive,substantive,substantive,,False
f41fa3a0e1e3,We only have one quarter of that as we move into '26.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
0ea397954906,"With the proliferation of AI models, the raw AI labor supply is exploding.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
1d1d9976d5c6,"He talked about in 2024, a cost structure that was effectively managed.",substantive,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,3x_boi_no_metric,True
a96fe60b6694,"So we continue to see with our memory bandwidth and memory capacity advantages, that's a positive.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
347b34046cec,More and more customers are expanding their work with us due to AIP and the incredible traction our software has within their organizations.,substantive,3,1,False,False,substantive,boilerplate,substantive,substantive,substantive,,False
62a966c88874,"So those are trends we see today and a lot of it coming out of AI, a lot of it coming out of sensitive rules on sovereignty in cloud and data.",substantive,3,1,False,False,substantive,boilerplate,substantive,substantive,substantive,,False
01c5d54f6a98,We're bringing learnings from our U.S. offerings to help grow the ETF market in Europe and better serve our clients in this region.,substantive,3,1,False,False,substantive,boilerplate,substantive,substantive,substantive,,False
1bf10177d7ef,"So we spent a lot of time talking about the things that we've been doing to focus on growing noninterest revenues, which have been -- which we've been doing because there are strategic opportunities, not just because of the balance sheet.",substantive,1,3,False,False,boilerplate,boilerplate,substantive,boilerplate,substantive,,False
1f9f68879e84,"And depending on the status, I think, of legal and regulatory to more meaningful engage with our clients on exposures in the existing LifePath range.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
2401c8cb684c,I think one of the concerns investors have is Citi was behind the curve in terms of franchise investments.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
3778a51456f4,Executives - Chairman & CEO It's one example of like really bad accounting.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
563059c9c670,Our product visibility goes well beyond 4 quarters.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
68714b825511,We've definitely been well below that in recent years.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
6e581cf4a33a,"This administration is saying things and, from what we're seeing, transitioning to action quite quickly.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
860b49c66047,"Alongside our investments in enterprise, our ecosystem reach also positions us well in AI PC consumer markets.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
a05b060276f4,"The one-timers, there was tailwinds and headwinds in that number.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
c087c7a333c1,There's a couple of states where the rules are pretty onerous.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
c0a0ec59e588,"But it built as we built better analytics and data and then through better analytics and data, more acceptance and a broadening of the market.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
d9122fb0919e,And we're going to -- you're going to see that networking obviously is very important in AI factories.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
d93a91d0d92c,"I'm not in a path of, in the meantime, a different trajectory of enabling enterprises to do AI on their own workloads.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
e70c877a827d,The fourth quarter has traditionally been our strongest for organic growth.,substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
ec51ac4fe5a2,"It's almost a layer 3-dimensional chip, which it is.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
f6cdd83e99e9,"And then, of course, they want to know the capacity, the pricing, those are all in the discussion right now.",substantive,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,3x_boi_no_metric,True
3f2d11ac9008,Generative AI frontier model makers are racing to scale to the next AI plateau to increase model safety and IQ.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
42493d80edc4,"And as Dave said, Lunar Lake and Panther Lake only make our market position stronger.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
fa3932dbc56a,And we are going to maintain the contradiction of having both high margins and high growth.,substantive,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,substantive,,False
14aa89ecacb8,I think there's room for material tailwinds around capital.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
6318a962a694,"Therefore, a new approach is necessary for them to keep driving the cost down.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
91d48a664b5c,"And I do -- going back to where I started, I do think this improves our competitive position relative to others that are outside of the regulatory landscape.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
accbe2d66360,I was specifically referring to tariffs relating to protecting national security.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
4101505d69f7,"And we're trying to turn around our business across 3 brands, multiple sports in 4 geographies.",substantive,3,1,False,False,substantive,substantive,boilerplate,substantive,substantive,,False
974088e231cf,"In sharp contrast, we see our opportunity over the next 3 years in AI as massive.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
21df585fc180,The final rule will have a significant impact on the growth and competitiveness of the U.S. economy.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
58f9895c3cc6,The market downturn impacts millions of ordinary people's retirement savings.,substantive,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,substantive,,False
168d0e35b322,"That speaks more, I believe, to the PMI index than anything else.",boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
571f91023eec,By putting the power of an AI supercomputer in a desktop form factor.,boilerplate,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,boilerplate,,False
1d7a49623992,"Question Analysts - Research Analyst I was wondering, you talked about the lower-than-normal second quarter EPS seasonality.",substantive,1,3,False,False,substantive,boilerplate,boilerplate,boilerplate,substantive,,False
