sentence_id,transcript,sentence,gold_label,vote_sub,vote_boi,is_tie,vote_margin,mean_conf,std_conf,provider_split,gpt_mini_balanced__label,haiku_pattern__label,sonnet_skeptic__label,gpt_mini_balanced__confidence,haiku_pattern__confidence,sonnet_skeptic__confidence,oof_proba,oof_pred,oof_abs_error
04c5777b9156,AMD_Q3-2024,One would think the Embedded business hopefully begins to recover.,boilerplate,0,3,False,3,0.8133333333333334,0.11015141094572209,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.82,0.06100665405392647,1,0.06100665405392647
06fe683558ba,NKE_Q4-2024,It's received strong reviews from industry experts.,boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.06054568663239479,1,0.06054568663239479
c2e186c41977,NKE_Q1-2025,These risks and uncertainties are detailed in NIKE's reports filed with the SEC.,boilerplate,0,3,False,3,0.9466666666666667,0.04509249752822893,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.99,0.06046149507164955,1,0.06046149507164955
5bb889378dea,BLK_Q1-2025,We have a couple of announcements of partnerships with other organizations in LatAm that we're working on.,boilerplate,1,2,False,1,0.65,0.08660254037844388,False,boilerplate,boilerplate,substantive,0.6,0.75,0.6,0.059003911912441254,0,0.059003911912441254
9541e88f6e13,NKE_Q2-2025,"As I mentioned, these actions are happening on different time lines across different regions.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.05892977863550186,0,0.05892977863550186
bdba00b97eb8,INTC_Q4-2023,Third-party engagements with IFS continue to validate our progress on this technology.,boilerplate,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,substantive,boilerplate,0.6,0.72,0.85,0.05866523087024689,0,0.05866523087024689
51ac3d013940,NVDA_Q4-2026,"Our demand profile is broad, diverse and expanding beyond just chatbots.",boilerplate,1,2,False,1,0.6833333333333332,0.14433756729740646,False,boilerplate,boilerplate,substantive,0.6,0.85,0.6,0.058015353977680206,0,0.058015353977680206
1a3af555659c,C_Q3-2025,"And we have a very fiscally disciplined consumer base and, as I say, a very prime one.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.05693136528134346,0,0.05693136528134346
14afe454629e,JPM_Q4-2025,"I don't want to let this pass without saying that I think it should be obvious that, that would also be bad for us.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.05664091929793358,0,0.05664091929793358
20318f871582,NVDA_Q1-2025,"And if you invest in our architecture today, without doing anything, it will go to more and more clouds and more and more data centers and everything just runs.",boilerplate,1,2,False,1,0.6999999999999998,0.14999999999999997,False,boilerplate,boilerplate,substantive,0.7,0.85,0.55,0.05656097084283829,0,0.05656097084283829
23a546f4c309,JPM_Q3-2024,You've got a trough in the middle of the year and you've got a rough ballpark for the full year.,boilerplate,1,2,False,1,0.6666666666666666,0.16072751268321592,False,boilerplate,boilerplate,substantive,0.6,0.85,0.55,0.05652455985546112,0,0.05652455985546112
34af18c099b3,BLK_Q1-2025,It's contributing loyalty to build a country's capital market and retirement system and working for each and every client in each and every country.,boilerplate,0,3,False,3,0.79,0.16822603841260725,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.85,0.05635771527886391,0,0.05635771527886391
fa151442c09f,NVDA_Q1-2025,And so that's going to change computing stacks all over the world.,boilerplate,0,3,False,3,0.8133333333333334,0.18475208614068026,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.92,0.0560915432870388,0,0.0560915432870388
d1a206878500,JNJ_Q1-2025,"Has there anything changed from your internal perspectives or again, externally that just had those come off of that list.",boilerplate,0,3,False,3,0.84,0.12165525060596444,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.7,0.05569097772240639,0,0.05569097772240639
b0aaf4dc095d,FAST_Q1-2026,I mean we're pricing in a lot of that already when we get the business.,boilerplate,0,3,False,3,0.79,0.115325625946708,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.75,0.05512162297964096,0,0.05512162297964096
7700f0fa5022,C_Q2-2024,"I just have one overarching question here, which is on how we should think about the path of expenses between now and the medium term as we have come quite a long way in the simplification process.",boilerplate,0,3,False,3,0.7999999999999999,0.08660254037844388,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.85,0.053919680416584015,0,0.053919680416584015
ed428c4f66ec,NVDA_Q3-2025,"And yes, I think it is a reasonable assumption or goal for us to do, but we'll just have to see how that mix of ramp goes.",boilerplate,0,3,False,3,0.7999999999999999,0.08660254037844388,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.85,0.0539129413664341,0,0.0539129413664341
6f106af65141,PLTR_Q2-2024,It is clear that the nation must reindustrialize and mobilize at Warp Speed to win.,boilerplate,0,3,False,3,0.8233333333333333,0.12503332889007368,False,boilerplate,boilerplate,boilerplate,0.7,0.95,0.82,0.0537891611456871,0,0.0537891611456871
c051f879e573,PLTR_Q4-2023,"Those assumptions have seeped into our products, whether they're a military product or they're foundry or ontology or AIP.",boilerplate,1,2,False,1,0.68,0.06928203230275509,False,boilerplate,boilerplate,substantive,0.6,0.72,0.72,0.053474750369787216,0,0.053474750369787216
c6d344e2efb5,FDX_Q2-2026,So we are continuing to onboard health care with that tool.,boilerplate,0,3,False,3,0.7333333333333334,0.12583057392117916,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.75,0.05295148864388466,0,0.05295148864388466
8c6f03ebf97a,C_Q4-2025,And we're going to continue to bring in top talent to fill remaining gaps that we have notably in North America.,boilerplate,1,2,False,1,0.7400000000000001,0.16370705543744904,False,boilerplate,boilerplate,substantive,0.7,0.92,0.6,0.05285904183983803,0,0.05285904183983803
1d0768570fde,JPM_Q1-2026,It continues to be intense and we have both external and internal competition from higher-yielding alternatives and people sort of optimize that and the start of running the business.,boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.05283482372760773,0,0.05283482372760773
e7c271595edb,GS_Q2-2024,"And then just separately, I hate to ask you about activity levels and stuff like that since the debate 3, 4 weeks ago but maybe I'll frame it.",boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.052466876804828644,0,0.052466876804828644
d66716ea09a4,PLTR_Q4-2025,But these numbers are a breakout function.,boilerplate,0,3,False,3,0.7333333333333334,0.12583057392117916,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.75,0.05139341205358505,0,0.05139341205358505
277824e698d9,AVGO_Q2-2024,"But again, organic growth often enough is determined very much by how fast your market would grow.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.05119232460856438,0,0.05119232460856438
da2254803cc3,INTC_Q4-2025,The opportunity ahead is meaningful and significant as AI-driven computing expands all the markets we serve.,boilerplate,0,3,False,3,0.8133333333333334,0.18475208614068026,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.92,0.05081051215529442,0,0.05081051215529442
0cfdc8d2edbb,BLK_Q4-2024,You made the case for a while that the allocations to cash are probably too high.,boilerplate,0,3,False,3,0.79,0.115325625946708,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.75,0.050486333668231964,0,0.050486333668231964
c374648c9cf7,FAST_Q1-2026,"From an organizational priorities, I touched on this a second ago, but we'll continue to invest in supporting the future of our business and our customer with an eye towards technology investments that enhance our ability to be more efficient.",boilerplate,0,3,False,3,0.8566666666666668,0.060277137733417085,False,boilerplate,boilerplate,boilerplate,0.8,0.92,0.85,0.050460100173950195,0,0.050460100173950195
bfebf4b0f5a3,GS_Q3-2024,How are you thinking about the -- maybe the broader competitive landscape with other banks.,boilerplate,0,3,False,3,0.89,0.06557438524302002,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.82,0.05022456496953964,0,0.05022456496953964
48fcd7fd9a56,C_Q3-2024,And we continue to attract the top leaders in the industry and successfully combine them with our own teams in banking and wealth.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.050148189067840576,0,0.050148189067840576
03b59f1442b1,PLTR_Q2-2024,"Our next question is from Jacob who asks, we understand why Foundry has become the operating system for the modern enterprise.",boilerplate,0,3,False,3,0.89,0.036055512754639925,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.85,0.050006721168756485,0,0.050006721168756485
7079f5baa9aa,JPM_Q1-2025,We don't know what the number is going to be.,boilerplate,0,3,False,3,0.9133333333333334,0.011547005383792525,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.92,0.049912262707948685,0,0.049912262707948685
5647b40e8a43,GS_Q4-2025,But you need to look at the efficiency ratio on a full year basis.,boilerplate,0,3,False,3,0.7233333333333333,0.12503332889007368,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.72,0.049581509083509445,0,0.049581509083509445
06f80653aa2c,GS_Q4-2024,"Of course, we're incredibly focused on risk management and credit risk and the scale of that business against our equity base and our balance sheet, et cetera.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.04847245290875435,0,0.04847245290875435
3e29141c7c9d,FDX_Q4-2025,"Yes, Fred was absolutely on the side of free trade.",boilerplate,0,3,False,3,0.9233333333333333,0.025166114784235794,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.92,0.047763701528310776,0,0.047763701528310776
d38586957a3c,WFC_Q3-2025,"The first, you mentioned third-party spend in your prepared remarks.",boilerplate,0,3,False,3,0.89,0.036055512754639925,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.85,0.04671068862080574,0,0.04671068862080574
17dc2718ec6d,JPM_Q3-2025,So it's almost a dishonest disclosure of these numbers.,boilerplate,0,3,False,3,0.7233333333333333,0.1167618659209133,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.62,0.04646207392215729,0,0.04646207392215729
48bd43a9ed25,JNJ_Q2-2025,We've had really great momentum in the Oncology pipeline.,boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.04568761587142944,0,0.04568761587142944
5d3b6f7291e2,BLK_Q1-2026,But are you seeing any change in sovereign wealth behavior as they think about allocations?,boilerplate,0,3,False,3,0.88,0.05291502622129186,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.82,0.04542180150747299,0,0.04542180150747299
2af0dd900997,C_Q2-2025,And the final point I'd make is that we're not just looking at these investment dollars without teasing out opportunities to extract efficiencies from them.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.04525729641318321,0,0.04525729641318321
b5abe7e7563b,AMD_Q4-2023,I think people just have different adoption cycles as they consider what they're trying to do in their road map.,boilerplate,0,3,False,3,0.88,0.06928203230275509,False,boilerplate,boilerplate,boilerplate,0.8,0.92,0.92,0.045022543519735336,0,0.045022543519735336
ea88ea4529f2,PLTR_Q2-2025,And where do you think there is still work to do?,boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.04476224258542061,0,0.04476224258542061
49fb6222f953,PLTR_Q4-2023,"We are razor, we are white hot in recruiting.",boilerplate,0,3,False,3,0.7999999999999999,0.08660254037844388,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.85,0.044433992356061935,0,0.044433992356061935
c70ee84a646d,FAST_Q4-2024,"And other than the factor I already mentioned, is there any other call out for this year in particular?",boilerplate,0,3,False,3,0.9233333333333333,0.025166114784235794,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.92,0.044070739299058914,0,0.044070739299058914
11fcada65211,NKE_Q4-2025,I know you're going to be on board there in late July.,boilerplate,0,3,False,3,0.9400000000000001,0.03605551275463986,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.97,0.04394577816128731,0,0.04394577816128731
0b65465fae12,GS_Q4-2025,"We have a long history of prudent and dynamic capital management, and our philosophy remains unchanged.",boilerplate,0,3,False,3,0.8666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.7,0.95,0.95,0.04278768226504326,0,0.04278768226504326
e1bdbf2d4b36,AVGO_Q4-2024,"So yes, the focus will be on paying down debt.",boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.04262803867459297,0,0.04262803867459297
d1da833641f6,INTC_Q4-2024,Just so we -- I'm modeling it correctly.,boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.042441077530384064,0,0.042441077530384064
9768026bbd4d,FDX_Q1-2025,"Before I close, I would like to congratulate Mark Allen, our General Counsel and Secretary, on his upcoming retirement.",boilerplate,0,3,False,3,0.9400000000000001,0.03605551275463986,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.97,0.042391397058963776,0,0.042391397058963776
52cc9876f817,NKE_Q3-2024,"Decade after decade, we've developed new breakthroughs in Air.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.04235561564564705,0,0.04235561564564705
90c5d3989676,NVDA_Q3-2026,And we've also been working closely with them on the financial aspects of it and securing forecasts and plans and so on and so forth.,boilerplate,0,3,False,3,0.8133333333333334,0.11015141094572209,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.82,0.042222995311021805,0,0.042222995311021805
e81acd7d2b63,WFC_Q4-2025,The business -- the risk appetite that we've had continues to be the same level of risk appetite.,boilerplate,0,3,False,3,0.8566666666666668,0.060277137733417085,False,boilerplate,boilerplate,boilerplate,0.8,0.92,0.85,0.04189353808760643,0,0.04189353808760643
716762eb2123,BLK_Q1-2024,"It comes from organizational design, global footprinting using some of our innovation hubs around the world.",boilerplate,0,3,False,3,0.7333333333333334,0.12583057392117916,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.75,0.040685009211301804,0,0.040685009211301804
208195d2dbf2,GS_Q1-2026,So let's just start there when we're talking about capital and capital flows to put that in some perspective.,boilerplate,0,3,False,3,0.88,0.06928203230275509,False,boilerplate,boilerplate,boilerplate,0.8,0.92,0.92,0.04013156518340111,0,0.04013156518340111
492abda0869c,BLK_Q3-2025,The sooner we could get young people to be investing in their retirement fund.,boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.03994240611791611,0,0.03994240611791611
29a211c16786,JPM_Q1-2024,"It's not reflecting, I don't think, a real fear out there in the global geopolitical world.",boilerplate,0,3,False,3,0.8133333333333334,0.11015141094572209,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.82,0.039629045873880386,0,0.039629045873880386
5a65965ed456,FDX_Q4-2024,"I'm confident that under Wouter's leadership, the team will continue to advance DRIVE initiatives to support improved performance.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.03933051973581314,0,0.03933051973581314
5fa46cb5d78c,GS_Q1-2024,"And just given some of the recent price coverage, maybe just speak to your growth ambitions in the private credit space more broadly.",boilerplate,0,3,False,3,0.7999999999999999,0.08660254037844388,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.85,0.03932279348373413,0,0.03932279348373413
3c8869984d83,AMD_Q3-2024,And what should we be thinking about in terms of potential headwinds as well?,boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.039073098450899124,0,0.039073098450899124
d9881bef1fb9,JNJ_Q2-2025,"This concludes the sales and earnings portion of the call, and I will now turn the call over to John.",boilerplate,0,3,False,3,0.9633333333333333,0.023094010767585053,False,boilerplate,boilerplate,boilerplate,0.95,0.95,0.99,0.039004407823085785,0,0.039004407823085785
4b0c2e84f37f,INTC_Q1-2025,"I know firsthand the power of teamwork and this action is necessary to reinstill a more collaborative working environment, improving efficiency and boost innovation.",boilerplate,0,3,False,3,0.8133333333333334,0.18475208614068026,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.92,0.03858380764722824,0,0.03858380764722824
fbe0fc0107a5,PLTR_Q1-2025,"And without going into specific names, because these companies, in many case, are in the middle of transforming itself, but it -- I'm on the front line with everyone here, and it used to be 2 years ago that we might get a CEO, we might get a CIO, we might get someone to marketing.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.03733137622475624,0,0.03733137622475624
231ea574e1a6,FDX_Q1-2026,"And that's what gives us the edge, especially as AI has now evolved and is moving quickly, the fuel for AI is data.",boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.03731594979763031,0,0.03731594979763031
2019f7e03186,FAST_Q1-2024,But you just look at a lot of those indications as a sign that -- the steps that we've taken are beginning to take root.,boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.037046030163764954,0,0.037046030163764954
188939310510,FAST_Q3-2025,"And I was sitting and thinking, as Jeff and Sheryl were talking, what's kind of nice for me right now is we put up a great quarter.",boilerplate,0,3,False,3,0.8233333333333333,0.1939931270260195,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.95,0.036753762513399124,0,0.036753762513399124
7ba68fa1ba87,PLTR_Q3-2025,"And I'll let Shyam talk about what we're doing on the battlefield to the extent that he can, but you see the very similar trajectory where we're giving America both in industry and in government, a massive unfair advantage.",boilerplate,0,3,False,3,0.7333333333333334,0.12583057392117916,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.75,0.03565751016139984,0,0.03565751016139984
5b63dbbb1bda,FAST_Q1-2026,"Answer Executives - Senior EVP & CFO No, Patrick, we don't believe that is the case.",boilerplate,0,3,False,3,0.89,0.036055512754639925,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.85,0.03550902381539345,0,0.03550902381539345
5e1fcb628498,FDX_Q3-2025,"If you could just talk about that relative to where you were last year and where you are now, that would be helpful.",boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.03491929545998573,0,0.03491929545998573
b41a721a7945,GS_Q4-2024,"And while we have made progress, we believe there are significant opportunities to drive further efficiencies across our business.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.03482202813029289,0,0.03482202813029289
87b8c3021405,FAST_Q4-2023,Now an Onsite might be we're physically inside the customer's facility.,boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.03463226929306984,0,0.03463226929306984
64d59c373a33,NKE_Q3-2026,We had been servicing our consumers with a direct-to-consumer model.,boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.034509994089603424,0,0.034509994089603424
7a7e51443da0,C_Q4-2023,"We're seeing improved confidence among CEOs and we like our pipeline, but of course, the timing for a robust recovery is uncertain.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.03440943732857704,0,0.03440943732857704
4348570bd26e,AMD_Q4-2023,They continue to execute extremely well.,boilerplate,0,3,False,3,0.8399999999999999,0.2080865204668481,False,boilerplate,boilerplate,boilerplate,0.6,0.95,0.97,0.034244291484355927,0,0.034244291484355927
0771390edde2,NKE_Q2-2026,"We've been investing in marketing, and we feel good about where we've leveled our brand marketing investment.",boilerplate,0,3,False,3,0.88,0.06928203230275509,False,boilerplate,boilerplate,boilerplate,0.8,0.92,0.92,0.03403077647089958,0,0.03403077647089958
b24ba952461c,INTC_Q2-2024,We've uncovered quite a lot of areas where we don't leverage industry IPs.,boilerplate,1,2,False,1,0.6999999999999998,0.14999999999999997,False,boilerplate,boilerplate,substantive,0.7,0.85,0.55,0.033984266221523285,0,0.033984266221523285
d2e0a18d7b60,AVGO_Q3-2024,"Right now, I'm having my hands really full and enjoying myself doing it, on really turning, transforming the business model of VMware.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.033900924026966095,0,0.033900924026966095
bed5cd89d8e1,WFC_Q4-2023,Or have things not changed that meaningfully yet?,boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.03378748148679733,0,0.03378748148679733
5b2e53c7ba06,NKE_Q3-2026,"Executives - CEO, President & Director Matthew, let me take -- so I think the easiest answer on sportswear is that it will remain a very large part of the overall industry and it will be critical to our success moving forward.",boilerplate,0,3,False,3,0.7466666666666666,0.06429100507328636,False,boilerplate,boilerplate,boilerplate,0.7,0.72,0.82,0.033679042011499405,0,0.033679042011499405
641e2d1db26a,BLK_Q4-2024,"We've discussed this transition over a number of months, and he will be with us through spring, and I want to take a moment to recognize and thank Mark.",boilerplate,0,3,False,3,0.93,0.03605551275463986,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.97,0.0328948013484478,0,0.0328948013484478
a10784dbafdd,C_Q4-2023,We'll still have areas that we're investing.,boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.0328364335000515,0,0.0328364335000515
1f24db442054,WFC_Q4-2024,"But as we start the new year, I'm enthusiastic about the opportunities we have to drive higher returns across our businesses by growing revenue and managing expenses.",boilerplate,0,3,False,3,0.8233333333333333,0.1939931270260195,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.95,0.03249575197696686,0,0.03249575197696686
f7287504b774,WFC_Q1-2025,"First, on the venture portfolio, what you saw was a couple of things in that portfolio.",boilerplate,0,3,False,3,0.79,0.115325625946708,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.75,0.03234240040183067,0,0.03234240040183067
4f621900e305,JNJ_Q4-2025,So just thinking about how you might implement that across your development portfolio and what that could mean for time lines.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.03208157792687416,0,0.03208157792687416
40250598d363,NKE_Q1-2026,"So hopefully, that helps provide a little bit of dimension on some of the seasonality.",boilerplate,0,3,False,3,0.8566666666666668,0.1365039681962885,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.95,0.03192482516169548,0,0.03192482516169548
c1164cb49348,GS_Q3-2024,"From everything we know, there are generally time lines associated with those rules coming into effect.",boilerplate,0,3,False,3,0.7666666666666666,0.07637626158259735,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.75,0.03160864859819412,0,0.03160864859819412
eeb295887a60,PLTR_Q2-2025,"So I'm very, very proud of this quarter.",boilerplate,0,3,False,3,0.9466666666666667,0.04509249752822893,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.99,0.03160643205046654,0,0.03160643205046654
a35c43c51437,AVGO_Q3-2024,"Question Analysts - MD in Equity Research & Senior Semiconductor Analyst Just a clarification, Hock, and then the question.",boilerplate,0,3,False,3,0.9566666666666667,0.011547005383792525,False,boilerplate,boilerplate,boilerplate,0.95,0.95,0.97,0.03159857541322708,0,0.03159857541322708
288def3550c0,GS_Q1-2026,I think there's going to continue to be some noise around the retail space.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.031336765736341476,0,0.031336765736341476
67c4ebe1448c,NVDA_Q2-2026,And so open source model's really important for enterprise.,boilerplate,0,3,False,3,0.7566666666666667,0.13650396819628846,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.82,0.031297340989112854,0,0.031297340989112854
749ad45c5b5d,PLTR_Q4-2023,Europe has decided that they are not going to engage in this revolution.,boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.03108719363808632,0,0.03108719363808632
eb35b4ffdf8f,FAST_Q2-2024,"And so at the end of the day, I think that we need more discipline among our contract sellers and more discipline in our field personnel and they need to trust the tools because the tools are in great shape.",boilerplate,1,2,False,1,0.7466666666666666,0.06429100507328636,False,boilerplate,substantive,boilerplate,0.7,0.72,0.82,0.030639199540019035,0,0.030639199540019035
df1cc6f8dd65,JNJ_Q1-2024,"Innovation continues to be a main priority for the company, as demonstrated by our industry-leading R&D spend.",boilerplate,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,substantive,boilerplate,0.6,0.72,0.85,0.030439767986536026,0,0.030439767986536026
6f289f19611d,INTC_Q3-2025,"So I think, first of all, I think with the AI driving a lot of growth, we definitely want to play in that.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.030373653396964073,0,0.030373653396964073
79023f694e18,PLTR_Q1-2024,"If you can do better than this buy it yourself, build it yourself, acquire it from other people.",boilerplate,0,3,False,3,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.72,0.03019087389111519,0,0.03019087389111519
861359bc8243,JPM_Q4-2024,"I'm not -- we're not predicting that, but you just asked where are those vulnerabilities.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.02993912063539028,0,0.02993912063539028
e7c7dfb6e9e5,FAST_Q2-2025,"This call will be hosted by Dan Florness, our Chief Executive Officer; Jeff Watts, our President and Chief Sales Officer; and Sheryl Lisowski, our Interim Chief Financial Officer, Chief Accounting Officer and Treasurer.",boilerplate,0,3,False,3,0.9766666666666666,0.02309401076758505,False,boilerplate,boilerplate,boilerplate,0.95,0.99,0.99,0.029538996517658234,0,0.029538996517658234
c4c9c566930f,WFC_Q4-2024,"As a follow-up, and I apologize if this is putting the cart before the horse.",boilerplate,0,3,False,3,0.9566666666666667,0.011547005383792525,False,boilerplate,boilerplate,boilerplate,0.95,0.95,0.97,0.029536550864577293,0,0.029536550864577293
c686be413696,BLK_Q4-2024,We have a strong track record of investing in our business for growth and scale while expanding capability.,boilerplate,0,3,False,3,0.8666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.7,0.95,0.95,0.02919040247797966,0,0.02919040247797966
957fe2d3e59d,INTC_Q3-2024,So I'll say the first order of business is hold share and then regain share.,boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.029063336551189423,0,0.029063336551189423
58d64eea5c0e,AVGO_Q4-2025,"Question Analysts - Managing Director & Semiconductor Analyst Hock, I want to go to something you touched on earlier about the TPUs going a little bit more to like a merchant go-to market to other customers.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.02824299782514572,0,0.02824299782514572
c9e5153c5cf3,FAST_Q2-2024,I'd like to zoom out and maybe asking about some secular factors here.,boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.02789570391178131,0,0.02789570391178131
ebd7c2737e75,C_Q4-2025,"And as we said, and you refer to the actual timing and structure of what we do is all going to be guided by several factors.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.027882015332579613,0,0.027882015332579613
