sentence_id,transcript,sentence,gold_label,vote_sub,vote_boi,is_tie,vote_margin,mean_conf,std_conf,provider_split,gpt_mini_balanced__label,haiku_pattern__label,sonnet_skeptic__label,gpt_mini_balanced__confidence,haiku_pattern__confidence,sonnet_skeptic__confidence,oof_proba,oof_pred,priority
a120ac9f1738,C_Q4-2025,"And in order for us to ensure we're delivering greater returns in '27, '28, et cetera, we have to continue to invest in the franchise.",boilerplate,0,3,False,3,0.7666666666666666,0.07637626158259735,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.75,0.6618655323982239,1,0.6018655323982238
563059c9c670,NKE_Q3-2025,Our product visibility goes well beyond 4 quarters.,boilerplate,0,3,False,3,0.7566666666666667,0.13650396819628846,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.82,0.6609376668930054,1,0.6009376668930053
b9e6a2cee7b8,GS_Q1-2026,"As David referenced, we are thoughtfully building out our One Goldman Sachs 3.0 work streams, and our early learnings have reinforced the need to double down on the foundational elements of our infrastructure.",boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.6554334759712219,1,0.5954334759712219
3ce889730659,AVGO_Q1-2025,"And so even if there is 5 degrees of freedom, there's only so much we can do at that point.",boilerplate,0,3,False,3,0.7566666666666667,0.13650396819628846,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.82,0.6483437418937683,1,0.5883437418937683
386028fa5134,NKE_Q1-2026,"We excited sneaker fans with a retro launch of Agassi' Tech Challenge sneakers, and we brought it all together in New York's House of Innovation in an immersive tennis experience.",substantive,3,0,False,3,0.7000000000000001,0.08660254037844388,False,substantive,substantive,substantive,0.75,0.75,0.6,0.6435580849647522,1,0.5835580849647521
991fb5121fc1,FAST_Q3-2024,"Just to make it easier, as Dan indicated, for the branches to get product faster, helps customer service, helps us grow.",boilerplate,1,2,False,1,0.7899999999999999,0.07937253933193772,True,substantive,boilerplate,boilerplate,0.7,0.85,0.82,0.6428207755088806,1,0.5828207755088806
5b5d50645cbf,NVDA_Q3-2026,The very foundations of hyperscale infrastructure.,boilerplate,0,3,False,3,0.8566666666666666,0.1365039681962885,False,boilerplate,boilerplate,boilerplate,0.7,0.95,0.92,0.6348007917404175,1,0.5748007917404174
d14243925be3,PLTR_Q3-2024,"And so it's just the way in which this just expands in the U.S. and in some other countries, but especially in the U.S., from anyone who touched this wants to use it in any part of anything they're doing.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.6214820146560669,1,0.5614820146560668
fbd8033519ae,FAST_Q2-2025,Jeff already touched on the daily sales rate -- growth rates.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.6208194494247437,1,0.5608194494247436
47c391d44e94,JPM_Q4-2025,"So I think what you're saying implicitly is like, is the reason that the growth in checking account balances is relatively muted that sort of investment flows are competing that away in some sense?",boilerplate,0,3,False,3,0.88,0.05291502622129186,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.82,0.6196882128715515,1,0.5596882128715515
e47928bb8d6d,JPM_Q3-2025,"So that will be a growth driver, albeit a little bit lower.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.6138989925384521,1,0.5538989925384521
685f16631e9f,GS_Q1-2026,And so how big of a setback is the valuation reset and tighter financing markets to that cohort?,boilerplate,0,3,False,3,0.8466666666666667,0.11015141094572208,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.72,0.6086686849594116,1,0.5486686849594116
191d3768a5dc,FDX_Q1-2025,"We still believe that the international service at FedEx is just a great value, and so we're very confident from a capture perspective.",boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.6056078672409058,1,0.5456078672409057
d4afd238406d,FAST_Q1-2026,"As our international sales teams have become increasingly more aligned, the growth continues to accelerate.",boilerplate,1,2,False,1,0.7133333333333333,0.11015141094572202,False,boilerplate,substantive,boilerplate,0.6,0.72,0.82,0.6038622260093689,1,0.5438622260093688
f34658d0b710,AMD_Q4-2023,I mean do you think Intel is going to close the gap somewhat with your foundry over the next couple of years?,boilerplate,0,3,False,3,0.88,0.05291502622129186,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.82,0.6020698547363281,1,0.5420698547363281
7e199a6ff287,AVGO_Q2-2024,"It's not -- what we're offering, obviously, is not something that they would like to use themselves, to be able to do themselves, which is they're already spending on building their own on-prem data centers.",boilerplate,1,2,False,1,0.6666666666666666,0.16072751268321592,False,boilerplate,boilerplate,substantive,0.6,0.85,0.55,0.596765398979187,1,0.536765398979187
c0bf6693e8b8,PLTR_Q2-2024,"Question Analysts - MD, Senior Equity Research Analyst & Global Head of Technology Research Look, I think historic quarter for Palantir, so congrats.",boilerplate,0,3,False,3,0.9433333333333334,0.04041451884327378,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.98,0.5893229842185974,1,0.5293229842185974
64b228d06615,NVDA_Q4-2026,"The computing demand is just a lot higher, and so if we continue to believe there's value in it, and we'll talk about that in a second, then the world will invest to produce that token.",boilerplate,0,3,False,3,0.7233333333333333,0.12503332889007368,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.72,0.5880184173583984,1,0.5280184173583984
1906585c8ae2,C_Q4-2025,And we're always interested in collaborating with the administration to put in place more effective solutions that are going to foster the expansion of accessible and affordable credit to those who need it most.,boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.5872721076011658,1,0.5272721076011657
500a63afd844,NVDA_Q2-2026,And that is -- we call that Spectrum-X Ethernet.,boilerplate,1,2,False,1,0.75,0.08660254037844388,False,boilerplate,boilerplate,substantive,0.7,0.85,0.7,0.5863786935806274,1,0.5263786935806274
974088e231cf,AVGO_Q4-2024,"In sharp contrast, we see our opportunity over the next 3 years in AI as massive.",boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.5838021636009216,1,0.5238021636009216
10f795b2c0ff,JPM_Q4-2025,"When we think about -- there's more updates coming on G-SIB, Basel Endgame probably over the coming months.",boilerplate,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,substantive,0.7,0.85,0.72,0.5834767818450928,1,0.5234767818450927
c69803e84ad3,NVDA_Q3-2025,And we're going to have to drive as hard as we can to keep increasing the performance by X factors out of time so that we can continue to drive down the cost and continue to increase the revenues and get the AI revolution going.,boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.572640061378479,1,0.512640061378479
6936a84fe8f0,AMD_Q3-2025,"I think the key point being, clearly, there's a desire to get on the latest and greatest GPUs when you're building new data center infrastructure.",boilerplate,1,2,False,1,0.6833333333333332,0.14433756729740646,False,boilerplate,boilerplate,substantive,0.6,0.85,0.6,0.5497981905937195,1,0.4897981905937195
aab50576cfcc,FAST_Q4-2024,"And if we get a little bit of improvement in the marketplace, you can see that gap narrow fairly meaningfully, if not reverse a little bit.",boilerplate,0,3,False,3,0.8133333333333334,0.11015141094572209,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.82,0.5333142876625061,1,0.4733142876625061
934680ee15c4,INTC_Q4-2023,"And as I said, we look forward to the opportunity to give you some more updates as part of Foundry Direct Connect February 21 in San Jose.",boilerplate,0,3,False,3,0.8566666666666666,0.1365039681962885,False,boilerplate,boilerplate,boilerplate,0.7,0.95,0.92,0.5305370092391968,1,0.4705370092391968
d779d984585b,JNJ_Q4-2025,And I guess what we're really trying to understand is how much of that acceleration comes from the organic pipeline versus acquisitions versus portfolio pruning.,boilerplate,1,2,False,1,0.7899999999999999,0.07937253933193772,False,boilerplate,substantive,boilerplate,0.7,0.85,0.82,0.5303404331207275,1,0.47034043312072754
a091133c17ab,BLK_Q1-2026,"All that means is the deficits are probably going to be rising or a need to do -- as they build out infrastructure, a need for more public, private is more realistic.",boilerplate,0,3,False,3,0.68,0.06928203230275509,False,boilerplate,boilerplate,boilerplate,0.6,0.72,0.72,0.530113697052002,1,0.47011369705200196
814ff7b25d5c,NVDA_Q1-2026,"And so Spectrum-X has been really, quite frankly, a home run.",boilerplate,0,3,False,3,0.7566666666666667,0.1601041327803044,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.75,0.5211732983589172,1,0.46117329835891724
04586d48cbe7,WFC_Q4-2025,"How much of that was -- I know you cited the trade finance dynamic, maybe securities lending and markets business.",boilerplate,0,3,False,3,0.8133333333333334,0.11015141094572209,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.82,0.5135873556137085,1,0.4535873556137085
759df64ca5bc,FAST_Q4-2024,And I think that there's probably a relationship between exactly what happened in the back half of December and the very beginning of January and customers feeling better about what comes next.,boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.5014429688453674,1,0.44144296884536743
e1ca43640691,WFC_Q3-2025,Turning to Commercial Banking results on Slide 23.,boilerplate,0,3,False,3,0.9400000000000001,0.03605551275463986,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.97,0.4971369802951813,1,0.4371369802951813
4fa7b0e39b64,PLTR_Q3-2025,They're going to be superheroes on day 1.,boilerplate,0,3,False,3,0.9233333333333333,0.025166114784235794,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.92,0.4933966100215912,1,0.4333966100215912
337a0b3f755b,AMD_Q4-2025,"And then also, can you give us a sense of how Data Center GPU is going to ramp through the year?",boilerplate,0,3,False,3,0.88,0.05291502622129186,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.82,0.49023860692977905,1,0.43023860692977905
7fab02ae4ec3,AVGO_Q4-2025,"It's a very fascinating area, and we are seeing a lot of variations and multiple chips for each of our customers.",boilerplate,0,3,False,3,0.7566666666666667,0.13650396819628846,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.82,0.4635605812072754,1,0.4035605812072754
90164f92a4c1,BLK_Q1-2024,Clients increasingly turn to BlackRock to reposition and redeploy across their portfolios.,boilerplate,0,3,False,3,0.7566666666666667,0.13650396819628846,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.82,0.4600827693939209,1,0.4000827693939209
88c759e2dd0c,AMD_Q3-2025,"Question Analysts - Managing Director & Semiconductor Analyst Lisa, this might take longer than the amount of time we have left before the top of the hour, but there's been so many of these multi-gigawatt announcements from OpenAI.",boilerplate,0,3,False,3,0.8566666666666666,0.040414518843273836,False,boilerplate,boilerplate,boilerplate,0.9,0.85,0.82,0.452621191740036,1,0.392621191740036
3c3838ae8f0d,FAST_2026_01_20,"So I mean it's a big focus for us next year and we definitely see that to be becoming an increasing number as we move forward, especially in the latter half of '26.",boilerplate,1,2,False,1,0.6833333333333332,0.14433756729740646,False,boilerplate,boilerplate,substantive,0.6,0.85,0.6,0.4516262114048004,1,0.3916262114048004
89b1077cd676,JNJ_Q3-2024,We're seeing really nice uptake in the market in terms of new patients.,boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.4334539771080017,1,0.3734539771080017
99720949780f,BLK_Q4-2023,"And many of the BlackRock and GIP founders grew up in the same firms early in their careers, where we created common routes from shared experiences, most of them good, sometimes bad, and close flight relationships.",boilerplate,0,3,False,3,0.8333333333333334,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.8,0.85,0.85,0.43107178807258606,1,0.37107178807258606
a3a648e7ee5f,C_Q1-2025,"On Slide 8, we show key consumer and corporate credit metrics.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.42383044958114624,1,0.36383044958114624
9b7142c99e82,AMD_Q1-2025,"But this is one of those areas where, from an infrastructure standpoint, there continues to be investment in AI infrastructure.",boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.4208642542362213,1,0.3608642542362213
b6ac3549ea85,FDX_Q2-2025,"So we've got some opportunity to be a little bit more strategic, also to look at the 3PL market.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.4205487370491028,1,0.3605487370491028
6cd02796aaa6,FDX_Q1-2025,"During his distinguished 42-year career with FedEx, Mark has served as an instrumental counselor and a business partner.",boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.4198606610298157,1,0.3598606610298157
2e1bf013b478,FDX_Q4-2025,I wanted to just parse out between sort of B2B and consumer.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.4071801006793976,1,0.3471801006793976
54a7d8dafc68,AVGO_Q1-2025,"Hence, my comments on VMware Private AI Foundation.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.39691397547721863,1,0.33691397547721863
bf16987ca0a7,FDX_Q3-2024,"This is tied in part to the rapid growth of many of our e-commerce customers, where we are a critical enabler of global trade, offering unique solutions for our customers.",boilerplate,1,2,False,1,0.7666666666666666,0.07637626158259735,True,substantive,boilerplate,boilerplate,0.7,0.85,0.75,0.3956024646759033,1,0.3356024646759033
3697356e216c,GS_Q1-2025,"It also had management of non-compensation spend, and we are looking at and managing all those line items very carefully.",boilerplate,0,3,False,3,0.7666666666666666,0.07637626158259735,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.75,0.39194223284721375,1,0.33194223284721375
2d133bb3c4f6,FAST_Q2-2025,And we provide these types of statistics that you see on Page 4.,boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.39041846990585327,1,0.3304184699058533
e7f1d4fc80c1,JPM_Q4-2023,Can you give us something behind why you're assuming so many rate cuts?,boilerplate,0,3,False,3,0.79,0.115325625946708,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.75,0.37726086378097534,1,0.31726086378097534
da91073a9adb,JNJ_Q1-2024,"Answer Executives - Executive VP & Worldwide Chairman of Innovative Medicine Well, thanks for the question, and thanks for asking about SPRAVATO.",boilerplate,0,3,False,3,0.9400000000000001,0.03605551275463986,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.97,0.37234658002853394,1,0.31234658002853394
61c3fe1a4b76,JPM_Q1-2026,"And the question a little bit is how does that relate to our existing franchise and in the context of wholesale payments, I think it's just part of an overall product offering.",boilerplate,0,3,False,3,0.7666666666666666,0.07637626158259735,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.75,0.360921174287796,1,0.300921174287796
9986e5438f1b,AVGO_Q4-2025,Are you going to continue to sell racks?,boilerplate,0,3,False,3,0.8066666666666666,0.17925772879665006,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.6,0.33280402421951294,1,0.27280402421951294
317653a9ec68,C_Q2-2025,"With Services, we will just continue growing with new clients and with existing clients.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.3297276198863983,1,0.2697276198863983
83e1e6b6e657,AMD_Q4-2025,"And then can you talk to any risks that you may have in terms of once you get silicon out, turning that into racks, any potential issues as you ramp that?",boilerplate,0,3,False,3,0.8566666666666666,0.040414518843273836,False,boilerplate,boilerplate,boilerplate,0.9,0.85,0.82,0.328212708234787,1,0.268212708234787
7e9889db3747,BLK_Q4-2024,"We invest first both organically and inorganically, either to scale strategic growth initiatives or drive operational efficiency.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.3259677290916443,1,0.2659677290916443
13daa28d9b7e,BLK_Q1-2026,"BlackRock is simultaneously a leading public markets manager, a scaled private markets platform and a global technology company.",boilerplate,1,2,False,1,0.7566666666666667,0.08144527815247078,False,boilerplate,substantive,boilerplate,0.7,0.72,0.85,0.32358211278915405,1,0.26358211278915405
013c18ba28ea,C_Q3-2024,The U.S. consumer dynamics remain remarkably consistent with prior quarters.,boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.32305002212524414,1,0.26305002212524414
883751c5ef4a,JNJ_Q4-2023,"And then the second part of the question is I know in manufacturing, you've been ramping up in Belgium.",boilerplate,0,3,False,3,0.7799999999999999,0.163707055437449,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.82,0.3203531801700592,1,0.2603531801700592
485d78fcbf59,AMD_Q2-2024,Question Analysts - Equity Analyst I just want to ask another question on MI300.,boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.3141138553619385,1,0.2541138553619385
022f178b895f,GS_Q1-2026,"Against this backdrop, our performance underscores the importance of having a scaled, diversified and global franchise that can support clients across a wide range of market conditions.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.3103233277797699,1,0.2503233277797699
4b21f8bcdd8a,BLK_Q3-2025,"But I think our business model is intact, and it is going to -- again, and I want to underscore it again differentiating yourself versus all the other organizations that generally add on different businesses, but they keep them siloed, boutiqued, and we will not do that because we want to see each and every client worldwide as one firm.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.2998097240924835,1,0.23980972409248352
a99956316655,AVGO_Q2-2025,"And when we do that, yes, perhaps then things like exotic stuff like co-packaging might be of silicon with optical might become relevant.",boilerplate,1,2,False,1,0.6999999999999998,0.14999999999999997,False,boilerplate,boilerplate,substantive,0.7,0.85,0.55,0.2989916205406189,1,0.2389916205406189
1540d78b977a,NKE_Q2-2026,"Let's take EBIT first, and then we'll take China because I don't want to confuse the 2.",boilerplate,0,3,False,3,0.9133333333333334,0.011547005383792525,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.92,0.2979443073272705,1,0.2379443073272705
bd086a271cbf,WFC_Q2-2025,"And maybe a separate question, Mike, for you in terms of NII, the market's view on what the Fed might do keeps changing.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.29661014676094055,1,0.23661014676094055
42493d80edc4,INTC_Q2-2024,"And as Dave said, Lunar Lake and Panther Lake only make our market position stronger.",boilerplate,0,3,False,3,0.7333333333333334,0.12583057392117916,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.75,0.29531779885292053,1,0.23531779885292053
305c242b6238,FAST_Q4-2024,"If you need it faster than that, we can ship it overnight, but that gets expensive.",boilerplate,1,2,False,1,0.7999999999999999,0.08660254037844388,True,substantive,boilerplate,boilerplate,0.7,0.85,0.85,0.29333940148353577,1,0.23333940148353577
4704ea5e1f3e,C_Q3-2024,And I would also just before I jump into Banamex from -- point to a laser focus on capital optimization.,boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.2888370454311371,1,0.2288370454311371
0197f9a2b522,JNJ_Q3-2025,"We've been talking with this administration with an open dialogue since day 1, even before day 1.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.2872787415981293,1,0.22727874159812927
50c4a99dc979,NKE_Q3-2025,"Look, it's been a tough couple of years.",boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.27872171998023987,1,0.21872171998023987
9baf58680c5d,JPM_Q1-2026,Every now and then you're on the road side is something a credit or a commodity or rate side or something like that.,boilerplate,0,3,False,3,0.7999999999999999,0.08660254037844388,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.85,0.27808719873428345,1,0.21808719873428345
2ba375cf72ed,JPM_Q2-2025,Do you see that -- is it really just a supply issue?,boilerplate,0,3,False,3,0.9,0.04999999999999999,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.85,0.27805620431900024,1,0.21805620431900025
d83ef0f1c2b7,FDX_Q4-2025,"Our transformation initiatives, capacity reductions and successful commercial strategies are helping us navigate the current environment and position us extremely well for when demand recovers.",boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.2776988446712494,1,0.2176988446712494
b8ab9da83dd8,NVDA_Q2-2026,"Question Analysts - MD and Head of Semiconductors & Semiconductor Equipment Jensen, I wanted to ask you, just answered the question.",boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.2770601511001587,1,0.2170601511001587
a9b9741bfeea,FAST_2026_01_20,"Most of that is through geography and products, we'll see what possible things like services might influence that.",boilerplate,0,3,False,3,0.7333333333333334,0.12583057392117916,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.75,0.27564308047294617,1,0.21564308047294617
d07c865bdead,FAST_Q4-2024,Our business blossomed as we got deeper into that and our ability to grow actually accelerated.,boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.2753662168979645,1,0.21536621689796448
7e82ce39a9a2,C_Q1-2024,"I think there's been good, healthy demand despite continued strong balance sheet.",boilerplate,0,3,False,3,0.79,0.16822603841260725,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.85,0.2725009322166443,1,0.2125009322166443
1acee53f34a4,NVDA_Q3-2026,"All of those different industries are now getting engaged, and they're going to do their own fundraising.",boilerplate,1,2,False,1,0.6566666666666666,0.17214335111567142,False,boilerplate,boilerplate,substantive,0.6,0.85,0.52,0.27221131324768066,1,0.21221131324768067
8b3c470d12a9,JPM_Q1-2026,"Same risk be regulated in the same way, and it doesn't become the case that you just create a giant arbitrage back door or the provision on the payment of interest for stable funds.",boilerplate,1,2,False,1,0.64,0.06928203230275509,False,boilerplate,boilerplate,substantive,0.6,0.72,0.6,0.2685169279575348,1,0.2085169279575348
3771d1ffce7f,JNJ_Q1-2025,"combined then with what John talked about in terms of additional combinations and such, we've got very strong convictions, and we remain convinced on the opportunities for Tec and Tau.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.26443833112716675,1,0.20443833112716675
8d1c50480a02,JNJ_Q2-2024,"And Rick, I'd start with firstly recognizing that we believe that PFA is really good for electrophysiology and really good for patients.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.260410875082016,1,0.200410875082016
539ed3bb6136,AMD_Q4-2024,"And look, the server market is always a competitive market.",boilerplate,0,3,False,3,0.8566666666666668,0.1365039681962885,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.95,0.2590027451515198,1,0.19900274515151978
378a078c9180,INTC_Q3-2025,"AI is the next phase of that revolution, and we're on a path to ensure x86 remains at the heart of it.",boilerplate,0,3,False,3,0.7799999999999999,0.163707055437449,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.82,0.2561933696269989,1,0.1961933696269989
1439e49ba159,BLK_Q4-2023,"I'm not sure whether it's 3 or 4, but I know Rob is directionally correct, okay?",boilerplate,0,3,False,3,0.88,0.05291502622129186,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.82,0.25587958097457886,1,0.19587958097457886
b7f851a041ab,BLK_Q1-2025,I look at our cash business as one example of how we help clients manage asset allocation and liquidity.,boilerplate,0,3,False,3,0.7333333333333334,0.12583057392117916,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.75,0.2545126676559448,1,0.19451266765594483
35901172fde7,GS_Q1-2025,We have a good history over 30 years of performing in these strategies.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.24883322417736053,1,0.18883322417736054
a96fe60b6694,AMD_Q1-2025,"So we continue to see with our memory bandwidth and memory capacity advantages, that's a positive.",boilerplate,0,3,False,3,0.7233333333333333,0.12503332889007368,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.72,0.24007490277290344,1,0.18007490277290344
dd254289fa54,INTC_Q3-2025,Question Analysts - Equity Analyst I had 2.,boilerplate,0,3,False,3,0.9499999999999998,1.3597399555105182e-16,False,boilerplate,boilerplate,boilerplate,0.95,0.95,0.95,0.23869860172271729,1,0.1786986017227173
7d9b396e35b3,AMD_Q2-2025,"Is there saving for a rainy day or bolt-on acquisitions, perhaps more aggressive share buyback?",boilerplate,0,3,False,3,0.88,0.05291502622129186,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.82,0.23456218838691711,1,0.17456218838691712
adb7d747eaa1,INTC_Q2-2024,"Once again, these reductions do not impact our ability to execute our plan.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.2343803346157074,1,0.1743803346157074
02f5e92d5334,FDX_Q1-2026,"We are excited to partner with Best Buy to create a smarter, more reliable supply chain that further strengthens their customer trust.",boilerplate,0,3,False,3,0.7799999999999999,0.163707055437449,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.82,0.23140180110931396,1,0.17140180110931397
5506a492763e,NKE_Q3-2024,"Starting last June, we aligned our organization to put the consumer and a sharp focus on sport back at the center of everything we do.",boilerplate,1,2,False,1,0.7466666666666666,0.06429100507328636,False,boilerplate,substantive,boilerplate,0.7,0.72,0.82,0.23126956820487976,1,0.17126956820487976
6d6bb0476f98,GS_Q1-2026,"These results reflect the strength of our global franchise and the depth of our relationships, and our ability to execute for clients, while maintaining a strong focus on risk management in a highly dynamic environment.",boilerplate,0,3,False,3,0.8566666666666668,0.1365039681962885,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.95,0.23091556131839752,1,0.17091556131839752
a8b50ef99cc2,C_Q2-2024,"Question Analysts - MD, Head of U.S. Large-Cap Bank Research & Senior bank Analyst Could you elaborate more on the amended consent order.",boilerplate,0,3,False,3,0.89,0.06557438524302002,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.82,0.22621148824691772,1,0.16621148824691773
7911bcf0bd07,NKE_Q1-2025,Are those investments in place and do they become leverageable over time?,boilerplate,0,3,False,3,0.88,0.05291502622129186,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.82,0.22580429911613464,1,0.16580429911613465
571f91023eec,NVDA_Q1-2026,By putting the power of an AI supercomputer in a desktop form factor.,boilerplate,0,3,False,3,0.7799999999999999,0.12165525060596444,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.72,0.22422339022159576,1,0.16422339022159577
23c9b5ab7fed,FDX_Q3-2024,"Our capital investment priorities will be on improving efficiency, modernizing facilities and optimizing our network.",boilerplate,0,3,False,3,0.8133333333333334,0.11015141094572209,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.82,0.2233479619026184,1,0.1633479619026184
d68b96aba4c1,GS_Q2-2025,"I think this market structure bill that is yet to come is very, very important in the context of this and the direction of travel.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.22317540645599365,1,0.16317540645599365
